,time,true_x,true_y,true_theta,true_vx,true_vy,true_omega,measured_x,measured_y,measured_theta,measured_vx,measured_vy,measured_omega,command_forward,command_lateral,command_rotation
0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.010987443160484963,-0.27233865874983637,-0.005350390135361316,-0.001642578470484525,4.623572708495664e-06,0.03336508254635229,0.0,0.0,0.0
1,0.07459759712219238,0.0,0.0,0.0,0.0,0.0,0.0,-1.3779680497207352,-0.9375095297697451,0.0009467266974469979,0.051544160745127764,0.0030694563796088556,0.007999830105323902,0.0,0.0,0.0
2,0.10284852981567383,0.0,0.0,0.0,0.0,0.0,0.0,-1.8312344746421405,-1.1687538912406266,0.00440697333276141,0.049162897233471343,0.00877615169929089,-0.002217477009007318,0.0,0.0,0.0
3,0.13600707054138184,0.0,0.0,0.0,0.0,0.0,0.0,-0.6850228234643752,-1.1038902708695324,0.012728722741372156,0.16646517884542752,-0.017931175689399968,0.002199926073519709,0.0,0.0,0.0
4,0.171889066696167,0.0,0.0,0.0,0.0,0.0,0.0,-0.7309985722824522,-0.46871215324733195,0.0132939883649561,-0.031320230301806855,-0.012620694497604347,0.017981246575057952,0.0,0.0,0.0
5,0.2055504322052002,0.0,0.0,0.0,0.0,0.0,0.0,1.036108171059477,-0.037885734782122926,0.009143995626594847,0.056972587884241956,0.0024191541888612888,0.008713463969451496,0.0,0.0,0.0
6,0.24091625213623047,0.0,0.0,0.0,0.0,0.0,0.0,1.308602365688024,-0.18207422738678694,0.01059263396681498,-0.08323741629076724,-0.034880099069446925,0.021391129422764,0.0,0.0,0.0
7,0.26998329162597656,0.0,0.0,0.0,0.0,0.0,0.0,0.46065361232152935,-0.024665365779638238,0.01243760856898568,0.23683047155546305,0.01894170396425763,-0.011536550061165052,0.0,0.0,0.0
8,0.3144185543060303,0.0,0.0,0.0,0.0,0.0,0.0,1.091478497194089,0.717553219260115,-0.0110359200319321,0.178515832006704,0.02652022643877548,0.026234996317465065,0.0,0.0,0.0
9,0.3531308174133301,0.0,0.0,0.0,0.0,0.0,0.0,-0.16875231734722718,0.781690356623504,0.0002970787622653681,-0.24610033015614027,-0.01322673008721558,0.02775980056976124,0.0,0.0,0.0
10,0.39713311195373535,0.0,0.0,0.0,0.0,0.0,0.0,-0.26161390805460105,-0.24238737889923856,-0.006164447905801396,-0.2943658724272147,0.0021634047465644846,0.04083754214700708,0.0,0.0,0.0
11,0.43691015243530273,0.0,0.0,0.0,0.0,0.0,0.0,0.8300086319674342,0.27458484659129323,0.009496590963317786,0.1457736673371689,-0.01085294709730304,-0.009448876031028064,0.0,0.0,0.0
12,0.48037052154541016,0.0,0.0,0.0,0.0,0.0,0.0,0.22401180511399255,-1.6663689931125885,0.005719124556557986,0.2973455383989882,0.01593579210304356,-0.026811540642720733,0.0,0.0,0.0
13,0.5173454284667969,0.0,0.0,0.0,0.0,0.0,0.0,1.2104513602609681,-0.90129213234382,-0.028377003448573745,0.04763181029436037,-0.004612287967609536,0.013080951989306033,0.0,0.0,0.0
14,0.5573947429656982,0.0,0.0,0.0,0.0,0.0,0.0,1.1014363652886423,-1.3360132750445477,-0.012892033990959284,0.02524224419659667,0.0013114604303796978,0.0027259999917625954,0.0,0.0,0.0
15,0.6025373935699463,0.0,0.0,0.0,0.0,0.0,0.0,0.5733570538586501,-1.534430841405414,0.007947978190788518,-0.05045450807472258,-0.008552123585554598,-0.019921413042501612,0.0,0.0,0.0
16,0.6362202167510986,0.0,0.0,0.0,0.0,0.0,0.0,1.631052862833049,-1.9224375425184692,-0.00384033819696894,-0.06745640113716524,0.012313446724411682,-0.021796188240565062,0.0,0.0,0.0
17,0.6696295738220215,0.0,0.0,0.0,0.0,0.0,0.0,4.109502057366583,-1.3275324278670968,0.010134017951052954,0.09730645683283451,0.012981397204143862,-0.008152129029362243,0.0,0.0,0.0
18,0.7056376934051514,0.0,0.0,0.0,0.0,0.0,0.0,4.662997105200252,-1.1233961323570374,0.036312645093920626,-0.10874924405110044,-0.011611053976230187,-0.03217206053239696,0.0,0.0,0.0
19,0.7375504970550537,0.0,0.0,0.0,0.0,0.0,0.0,5.244224290204765,-1.1442970024568617,0.031428371054442295,-0.007486500784589341,-0.0021685417445853335,-0.036527032286735484,0.0,0.0,0.0
20,0.770219087600708,0.0,0.0,0.0,0.0,0.0,0.0,4.9249834137586035,-2.0911969313443,0.017983441520336818,-0.15759303496507351,-0.04013558662415385,0.03276676459524186,0.0,0.0,0.0
21,0.8033914566040039,0.0,0.0,0.0,0.0,0.0,0.0,5.090359442762557,-2.5654939112456088,0.03992254695359243,0.10767810333962168,0.011348839707264542,-0.015558743599902947,0.0,0.0,0.0
22,0.8380193710327148,0.0,0.0,0.0,0.0,0.0,0.0,3.887631163149596,-1.8643738198105413,0.05264067938423489,-0.0643044085799265,-0.004232513804552673,-0.01137553119246082,0.0,0.0,0.0
23,0.8722164630889893,0.0,0.0,0.0,0.0,0.0,0.0,4.693885292252843,-3.2157450972563786,0.020673160485963127,-0.09749302087222836,-0.01802778755329255,-0.00815936090724767,0.0,0.0,0.0
24,0.9064524173736572,0.0,0.0,0.0,0.0,0.0,0.0,5.539912135126102,-3.6757993428141815,0.015687711510805613,0.0876065649805757,0.008090162267941858,0.00717294536222246,0.0,0.0,0.0
25,0.9396626949310303,0.0,0.0,0.0,0.0,0.0,0.0,4.491603150180467,-3.8246035881271943,0.007336590899797102,-0.006436305404924277,0.0006319666136198536,-0.026676185971720834,0.0,0.0,0.0
26,0.9709217548370361,0.0,0.0,0.0,0.0,0.0,0.0,3.0748698584076832,-2.904372541865396,0.004376954925027654,-0.43619662839216905,-0.01590215916936499,0.004205349811639003,0.0,0.0,0.0
27,1.0035467147827148,0.0,0.0,0.0,0.0,0.0,0.0,1.9395699234199155,-3.7126049683961813,-0.03292758418230335,0.05092535288690866,0.0073771232580648605,-0.008404565686692234,0.0,0.0,0.0
28,1.0406889915466309,0.0,0.0,0.0,0.0,0.0,0.0,2.6735560726032537,-2.044543296632747,-0.030676972200543773,-0.09967663043937924,-0.017471357369289946,-0.015380112472780816,0.0,0.0,0.0
29,1.0739657878875732,0.0,0.0,0.0,0.0,0.0,0.0,2.91166453365147,-2.7603984912785493,-0.02949021660195461,-0.20579155026038157,-0.011958391112894535,-0.04699813894410765,0.0,0.0,0.0
30,1.1077313423156738,0.0,0.0,0.0,0.0,0.0,0.0,2.9750589998057713,-4.513984251243084,-0.03138610564783706,-0.12751385361102588,-0.005414703521263201,-0.00026728857880042867,0.0,0.0,0.0
31,1.1369378566741943,0.0,0.0,0.0,0.0,0.0,0.0,3.9782266368817822,-3.7702676264571355,-0.037454354603534856,-0.3572985694045779,0.016016228173395423,-0.00596658717992371,0.0,0.0,0.0
32,1.174511432647705,0.0,0.0,0.0,0.0,0.0,0.0,4.4773829786105,-3.7284269050033902,-0.04148306413853042,-0.20051523580008457,0.07735072062663359,0.0006543480225307263,0.0,0.0,0.0
33,1.207956314086914,0.0,0.0,0.0,0.0,0.0,0.0,1.8144468876571112,-3.05059267932329,-0.034571235745661344,-0.12867447577452004,-0.014838214523611958,0.0038766775525953534,0.0,0.0,0.0
34,1.2371156215667725,0.0,0.0,0.0,0.0,0.0,0.0,3.0173607840575905,-1.3798523575409465,-0.02759912830496347,-0.33072921801330857,-0.041131518541739596,0.01695508394528522,0.0,0.0,0.0
35,1.2705371379852295,0.0,0.0,0.0,0.0,0.0,0.0,2.1415596137516433,-2.7643557301435417,-0.026084356392072294,0.1189220907162718,-0.0018824391580654818,0.008046946959959111,0.0,0.0,0.0
36,1.3040413856506348,0.0,0.0,0.0,0.0,0.0,0.0,1.8569972448546868,-4.889604303966437,-0.03725488959317458,-0.12744428509649228,-0.013145934871969167,0.018739778025629317,0.0,0.0,0.0
37,1.337096929550171,0.0,0.0,0.0,0.0,0.0,0.0,2.989220711561072,-4.987219056999723,-0.024155283873058764,0.23138721005829543,-0.019050207951747524,0.011332439823106721,0.0,0.0,0.0
38,1.3709039688110352,0.0,0.0,0.0,0.0,0.0,0.0,5.10985537971569,-4.744950785625906,-0.01120238462833223,0.09367053608831424,-0.012963260896193794,0.00535383622183172,0.0,0.0,0.0
39,1.4062519073486328,0.0,0.0,0.0,0.0,0.0,0.0,5.400561798856131,-4.2956924199922994,-0.009455471050127784,-0.03393966807492591,-0.0028893267009385405,-0.005812155495125371,0.0,0.0,0.0
